week,n,value,parameter,percentile,paper
38,,29.939999999999998,HC,10,paladini2005
39,,30.660000000000004,HC,10,paladini2005
40,,31.369999999999997,HC,10,paladini2005
17,,12.14,HC,25,paladini2005
18,,13.16,HC,25,paladini2005
19,,14.169999999999998,HC,25,paladini2005
20,,15.180000000000001,HC,25,paladini2005
21,,16.169999999999998,HC,25,paladini2005
22,,17.16,HC,25,paladini2005
23,,18.130000000000003,HC,25,paladini2005
24,,19.1,HC,25,paladini2005
25,,20.05,HC,25,paladini2005
26,,20.990000000000002,HC,25,paladini2005
27,,21.91,HC,25,paladini2005
28,,22.82,HC,25,paladini2005
29,,23.72,HC,25,paladini2005
30,,24.6,HC,25,paladini2005
31,,25.46,HC,25,paladini2005
32,,26.310000000000002,HC,25,paladini2005
33,,27.139999999999997,HC,25,paladini2005
34,,27.95,HC,25,paladini2005
35,,28.74,HC,25,paladini2005
36,,29.51,HC,25,paladini2005
37,,30.26,HC,25,paladini2005
38,,30.99,HC,25,paladini2005
39,,31.689999999999998,HC,25,paladini2005
40,,32.38,HC,25,paladini2005
17,,12.59,HC,50,paladini2005
18,,13.7,HC,50,paladini2005
19,,14.790000000000001,HC,50,paladini2005
20,,15.87,HC,50,paladini2005
21,,16.93,HC,50,paladini2005
22,,17.98,HC,50,paladini2005
23,,19.02,HC,50,paladini2005
24,,20.04,HC,50,paladini2005
25,,21.04,HC,50,paladini2005
26,,22.02,HC,50,paladini2005
27,,22.98,HC,50,paladini2005
28,,23.93,HC,50,paladini2005
29,,24.85,HC,50,paladini2005
30,,25.75,HC,50,paladini2005
31,,26.639999999999997,HC,50,paladini2005
32,,27.5,HC,50,paladini2005
33,,28.330000000000002,HC,50,paladini2005
34,,29.139999999999997,HC,50,paladini2005
35,,29.93,HC,50,paladini2005
36,,30.7,HC,50,paladini2005
37,,31.43,HC,50,paladini2005
38,,32.14,HC,50,paladini2005
39,,32.83,HC,50,paladini2005
40,,33.480000000000004,HC,50,paladini2005
17,,13.040000000000001,HC,75,paladini2005
18,,14.23,HC,75,paladini2005
19,,15.4,HC,75,paladini2005
20,,16.56,HC,75,paladini2005
21,,17.69,HC,75,paladini2005
22,,18.81,HC,75,paladini2005
23,,19.9,HC,75,paladini2005
24,,20.97,HC,75,paladini2005
25,,22.02,HC,75,paladini2005
26,,23.05,HC,75,paladini2005
27,,24.05,HC,75,paladini2005
28,,25.03,HC,75,paladini2005
29,,25.98,HC,75,paladini2005
30,,26.910000000000004,HC,75,paladini2005
31,,27.810000000000002,HC,75,paladini2005
32,,28.68,HC,75,paladini2005
33,,29.53,HC,75,paladini2005
34,,30.339999999999996,HC,75,paladini2005
35,,31.130000000000003,HC,75,paladini2005
36,,31.880000000000003,HC,75,paladini2005
37,,32.61,HC,75,paladini2005
38,,33.3,HC,75,paladini2005
39,,33.96,HC,75,paladini2005
40,,34.58,HC,75,paladini2005
17,,13.45,HC,90,paladini2005
18,,14.719999999999999,HC,90,paladini2005
19,,15.959999999999999,HC,90,paladini2005
20,,17.19,HC,90,paladini2005
21,,18.39,HC,90,paladini2005
22,,19.56,HC,90,paladini2005
23,,20.71,HC,90,paladini2005
24,,21.830000000000002,HC,90,paladini2005
25,,22.919999999999998,HC,90,paladini2005
26,,23.990000000000002,HC,90,paladini2005
27,,25.03,HC,90,paladini2005
28,,26.04,HC,90,paladini2005
29,,27.02,HC,90,paladini2005
30,,27.96,HC,90,paladini2005
31,,28.880000000000003,HC,90,paladini2005
32,,29.76,HC,90,paladini2005
33,,30.610000000000003,HC,90,paladini2005
34,,31.43,HC,90,paladini2005
35,,32.21,HC,90,paladini2005
36,,32.96,HC,90,paladini2005
37,,33.67,HC,90,paladini2005
38,,34.35,HC,90,paladini2005
39,,34.989999999999995,HC,90,paladini2005
40,,35.589999999999996,HC,90,paladini2005
17,,13.7,HC,95,paladini2005
18,,15.01,HC,95,paladini2005
19,,16.3,HC,95,paladini2005
20,,17.57,HC,95,paladini2005
21,,18.81,HC,95,paladini2005
22,,20.02,HC,95,paladini2005
23,,21.2,HC,95,paladini2005
24,,22.35,HC,95,paladini2005
25,,23.47,HC,95,paladini2005
26,,24.56,HC,95,paladini2005
27,,25.619999999999997,HC,95,paladini2005
28,,26.65,HC,95,paladini2005
29,,27.639999999999997,HC,95,paladini2005
30,,28.6,HC,95,paladini2005
31,,29.53,HC,95,paladini2005
32,,30.419999999999998,HC,95,paladini2005
33,,31.27,HC,95,paladini2005
34,,32.089999999999996,HC,95,paladini2005
35,,32.87,HC,95,paladini2005
36,,33.62,HC,95,paladini2005
37,,34.32,HC,95,paladini2005
38,,34.989999999999995,HC,95,paladini2005
39,,35.61,HC,95,paladini2005
40,,36.2,HC,95,paladini2005
17,,13.85,HC,97,paladini2005
18,,15.2,HC,97,paladini2005
19,,16.509999999999998,HC,97,paladini2005
20,,17.81,HC,97,paladini2005
21,,19.07,HC,97,paladini2005
22,,20.3,HC,97,paladini2005
23,,21.5,HC,97,paladini2005
24,,22.669999999999998,HC,97,paladini2005
25,,23.81,HC,97,paladini2005
26,,24.91,HC,97,paladini2005
27,,25.99,HC,97,paladini2005
28,,27.03,HC,97,paladini2005
29,,28.03,HC,97,paladini2005
30,,29.0,HC,97,paladini2005
31,,29.93,HC,97,paladini2005
32,,30.830000000000002,HC,97,paladini2005
33,,31.68,HC,97,paladini2005
34,,32.5,HC,97,paladini2005
35,,33.28,HC,97,paladini2005
36,,34.019999999999996,HC,97,paladini2005
37,,34.72,HC,97,paladini2005
38,,35.38,HC,97,paladini2005
39,,36.0,HC,97,paladini2005
40,,36.58,HC,97,paladini2005
17,,11.33,AC,3,paladini2005
18,,12.2,AC,3,paladini2005
19,,13.059999999999999,AC,3,paladini2005
20,,13.930000000000001,AC,3,paladini2005
21,,14.8,AC,3,paladini2005
22,,15.669999999999998,AC,3,paladini2005
23,,16.54,AC,3,paladini2005
24,,17.4,AC,3,paladini2005
25,,18.27,AC,3,paladini2005
26,,19.119999999999997,AC,3,paladini2005
27,,19.98,AC,3,paladini2005
28,,20.830000000000002,AC,3,paladini2005
29,,21.669999999999998,AC,3,paladini2005
30,,22.509999999999998,AC,3,paladini2005
31,,23.34,AC,3,paladini2005
32,,24.169999999999998,AC,3,paladini2005
33,,24.98,AC,3,paladini2005
34,,25.79,AC,3,paladini2005
35,,26.580000000000002,AC,3,paladini2005
36,,27.369999999999997,AC,3,paladini2005
37,,28.139999999999997,AC,3,paladini2005
38,,28.9,AC,3,paladini2005
39,,29.65,AC,3,paladini2005
40,,30.389999999999997,AC,3,paladini2005
17,,11.48,AC,5,paladini2005
18,,12.379999999999999,AC,5,paladini2005
19,,13.27,AC,5,paladini2005
20,,14.169999999999998,AC,5,paladini2005
21,,15.059999999999999,AC,5,paladini2005
22,,15.95,AC,5,paladini2005
23,,16.84,AC,5,paladini2005
24,,17.72,AC,5,paladini2005
25,,18.6,AC,5,paladini2005
26,,19.48,AC,5,paladini2005
27,,20.35,AC,5,paladini2005
28,,21.21,AC,5,paladini2005
29,,22.06,AC,5,paladini2005
30,,22.91,AC,5,paladini2005
31,,23.75,AC,5,paladini2005
32,,24.57,AC,5,paladini2005
33,,25.39,AC,5,paladini2005
34,,26.2,AC,5,paladini2005
35,,26.99,AC,5,paladini2005
36,,27.77,AC,5,paladini2005
37,,28.54,AC,5,paladini2005
38,,29.3,AC,5,paladini2005
39,,30.04,AC,5,paladini2005
40,,30.76,AC,5,paladini2005
17,,11.73,AC,10,paladini2005
18,,12.67,AC,10,paladini2005
19,,13.61,AC,10,paladini2005
20,,14.55,AC,10,paladini2005
21,,15.48,AC,10,paladini2005
22,,16.41,AC,10,paladini2005
23,,17.330000000000002,AC,10,paladini2005
24,,18.240000000000002,AC,10,paladini2005
25,,19.15,AC,10,paladini2005
26,,20.05,AC,10,paladini2005
27,,20.94,AC,10,paladini2005
28,,21.82,AC,10,paladini2005
29,,22.69,AC,10,paladini2005
30,,23.55,AC,10,paladini2005
31,,24.39,AC,10,paladini2005
32,,25.23,AC,10,paladini2005
33,,26.05,AC,10,paladini2005
34,,26.860000000000003,AC,10,paladini2005
35,,27.65,AC,10,paladini2005
36,,28.43,AC,10,paladini2005
37,,29.189999999999998,AC,10,paladini2005
38,,29.939999999999998,AC,10,paladini2005
39,,30.660000000000004,AC,10,paladini2005
40,,31.369999999999997,AC,10,paladini2005
17,,12.14,AC,25,paladini2005
18,,13.16,AC,25,paladini2005
19,,14.169999999999998,AC,25,paladini2005
20,,15.180000000000001,AC,25,paladini2005
21,,16.169999999999998,AC,25,paladini2005
22,,17.16,AC,25,paladini2005
23,,18.130000000000003,AC,25,paladini2005
24,,19.1,AC,25,paladini2005
25,,20.05,AC,25,paladini2005
26,,20.990000000000002,AC,25,paladini2005
27,,21.91,AC,25,paladini2005
28,,22.82,AC,25,paladini2005
29,,23.72,AC,25,paladini2005
30,,24.6,AC,25,paladini2005
31,,25.46,AC,25,paladini2005
32,,26.310000000000002,AC,25,paladini2005
33,,27.139999999999997,AC,25,paladini2005
34,,27.95,AC,25,paladini2005
35,,28.74,AC,25,paladini2005
36,,29.51,AC,25,paladini2005
37,,30.26,AC,25,paladini2005
38,,30.99,AC,25,paladini2005
39,,31.689999999999998,AC,25,paladini2005
40,,32.38,AC,25,paladini2005
17,,12.59,AC,50,paladini2005
18,,13.7,AC,50,paladini2005
19,,14.790000000000001,AC,50,paladini2005
20,,15.87,AC,50,paladini2005
21,,16.93,AC,50,paladini2005
22,,17.98,AC,50,paladini2005
23,,19.02,AC,50,paladini2005
24,,20.04,AC,50,paladini2005
25,,21.04,AC,50,paladini2005
26,,22.02,AC,50,paladini2005
27,,22.98,AC,50,paladini2005
28,,23.93,AC,50,paladini2005
29,,24.85,AC,50,paladini2005
30,,25.75,AC,50,paladini2005
31,,26.639999999999997,AC,50,paladini2005
32,,27.5,AC,50,paladini2005
33,,28.330000000000002,AC,50,paladini2005
34,,29.139999999999997,AC,50,paladini2005
35,,29.93,AC,50,paladini2005
36,,30.7,AC,50,paladini2005
37,,31.43,AC,50,paladini2005
38,,32.14,AC,50,paladini2005
39,,32.83,AC,50,paladini2005
40,,33.480000000000004,AC,50,paladini2005
17,,13.040000000000001,AC,75,paladini2005
18,,14.23,AC,75,paladini2005
19,,15.4,AC,75,paladini2005
20,,16.56,AC,75,paladini2005
21,,17.69,AC,75,paladini2005
22,,18.81,AC,75,paladini2005
23,,19.9,AC,75,paladini2005
24,,20.97,AC,75,paladini2005
25,,22.02,AC,75,paladini2005
26,,23.05,AC,75,paladini2005
27,,24.05,AC,75,paladini2005
28,,25.03,AC,75,paladini2005
29,,25.98,AC,75,paladini2005
30,,26.910000000000004,AC,75,paladini2005
31,,27.810000000000002,AC,75,paladini2005
32,,28.68,AC,75,paladini2005
33,,29.53,AC,75,paladini2005
34,,30.339999999999996,AC,75,paladini2005
35,,31.130000000000003,AC,75,paladini2005
36,,31.880000000000003,AC,75,paladini2005
37,,32.61,AC,75,paladini2005
38,,33.3,AC,75,paladini2005
39,,33.96,AC,75,paladini2005
40,,34.58,AC,75,paladini2005
17,,13.45,AC,90,paladini2005
18,,14.719999999999999,AC,90,paladini2005
19,,15.959999999999999,AC,90,paladini2005
20,,17.19,AC,90,paladini2005
21,,18.39,AC,90,paladini2005
22,,19.56,AC,90,paladini2005
23,,20.71,AC,90,paladini2005
24,,21.830000000000002,AC,90,paladini2005
25,,22.919999999999998,AC,90,paladini2005
26,,23.990000000000002,AC,90,paladini2005
27,,25.03,AC,90,paladini2005
28,,26.04,AC,90,paladini2005
29,,27.02,AC,90,paladini2005
30,,27.96,AC,90,paladini2005
31,,28.880000000000003,AC,90,paladini2005
32,,29.76,AC,90,paladini2005
33,,30.610000000000003,AC,90,paladini2005
34,,31.43,AC,90,paladini2005
35,,32.21,AC,90,paladini2005
36,,32.96,AC,90,paladini2005
37,,33.67,AC,90,paladini2005
38,,34.35,AC,90,paladini2005
39,,34.989999999999995,AC,90,paladini2005
40,,35.589999999999996,AC,90,paladini2005
17,,13.7,AC,95,paladini2005
18,,15.01,AC,95,paladini2005
19,,16.3,AC,95,paladini2005
20,,17.57,AC,95,paladini2005
21,,18.81,AC,95,paladini2005
22,,20.02,AC,95,paladini2005
23,,21.2,AC,95,paladini2005
24,,22.35,AC,95,paladini2005
25,,23.47,AC,95,paladini2005
26,,24.56,AC,95,paladini2005
27,,25.619999999999997,AC,95,paladini2005
28,,26.65,AC,95,paladini2005
29,,27.639999999999997,AC,95,paladini2005
30,,28.6,AC,95,paladini2005
31,,29.53,AC,95,paladini2005
32,,30.419999999999998,AC,95,paladini2005
33,,31.27,AC,95,paladini2005
34,,32.089999999999996,AC,95,paladini2005
35,,32.87,AC,95,paladini2005
36,,33.62,AC,95,paladini2005
37,,34.32,AC,95,paladini2005
38,,34.989999999999995,AC,95,paladini2005
39,,35.61,AC,95,paladini2005
40,,36.2,AC,95,paladini2005
17,,13.85,AC,97,paladini2005
18,,15.2,AC,97,paladini2005
19,,16.509999999999998,AC,97,paladini2005
20,,17.81,AC,97,paladini2005
21,,19.07,AC,97,paladini2005
22,,20.3,AC,97,paladini2005
23,,21.5,AC,97,paladini2005
24,,22.669999999999998,AC,97,paladini2005
25,,23.81,AC,97,paladini2005
26,,24.91,AC,97,paladini2005
27,,25.99,AC,97,paladini2005
28,,27.03,AC,97,paladini2005
29,,28.03,AC,97,paladini2005
30,,29.0,AC,97,paladini2005
31,,29.93,AC,97,paladini2005
32,,30.830000000000002,AC,97,paladini2005
33,,31.68,AC,97,paladini2005
34,,32.5,AC,97,paladini2005
35,,33.28,AC,97,paladini2005
36,,34.019999999999996,AC,97,paladini2005
37,,34.72,AC,97,paladini2005
38,,35.38,AC,97,paladini2005
39,,36.0,AC,97,paladini2005
40,,36.58,AC,97,paladini2005
17,,2.0100000000000002,FL,3,paladini2005
18,,2.2600000000000002,FL,3,paladini2005
19,,2.5100000000000002,FL,3,paladini2005
20,,2.7399999999999998,FL,3,paladini2005
21,,2.9699999999999998,FL,3,paladini2005
22,,3.19,FL,3,paladini2005
23,,3.4,FL,3,paladini2005
24,,3.6,FL,3,paladini2005
25,,3.79,FL,3,paladini2005
26,,3.97,FL,3,paladini2005
27,,4.14,FL,3,paladini2005
28,,4.3100000000000005,FL,3,paladini2005
29,,4.46,FL,3,paladini2005
30,,4.6,FL,3,paladini2005
31,,4.7299999999999995,FL,3,paladini2005
32,,4.85,FL,3,paladini2005
33,,4.96,FL,3,paladini2005
34,,5.05,FL,3,paladini2005
35,,5.13,FL,3,paladini2005
36,,5.21,FL,3,paladini2005
37,,5.26,FL,3,paladini2005
38,,5.3100000000000005,FL,3,paladini2005
39,,5.34,FL,3,paladini2005
40,,5.36,FL,3,paladini2005
17,,2.06,FL,5,paladini2005
18,,2.31,FL,5,paladini2005
19,,2.55,FL,5,paladini2005
20,,2.79,FL,5,paladini2005
21,,3.0100000000000002,FL,5,paladini2005
22,,3.2299999999999995,FL,5,paladini2005
23,,3.44,FL,5,paladini2005
24,,3.6399999999999997,FL,5,paladini2005
25,,3.84,FL,5,paladini2005
26,,4.0200000000000005,FL,5,paladini2005
27,,4.1899999999999995,FL,5,paladini2005
28,,4.36,FL,5,paladini2005
29,,4.51,FL,5,paladini2005
30,,4.65,FL,5,paladini2005
31,,4.79,FL,5,paladini2005
32,,4.91,FL,5,paladini2005
33,,5.0200000000000005,FL,5,paladini2005
34,,5.12,FL,5,paladini2005
35,,5.2,FL,5,paladini2005
36,,5.279999999999999,FL,5,paladini2005
37,,5.34,FL,5,paladini2005
38,,5.39,FL,5,paladini2005
39,,5.42,FL,5,paladini2005
40,,5.45,FL,5,paladini2005
17,,2.13,FL,10,paladini2005
18,,2.38,FL,10,paladini2005
19,,2.62,FL,10,paladini2005
20,,2.8600000000000003,FL,10,paladini2005
21,,3.08,FL,10,paladini2005
22,,3.3,FL,10,paladini2005
23,,3.5100000000000002,FL,10,paladini2005
24,,3.72,FL,10,paladini2005
25,,3.91,FL,10,paladini2005
26,,4.09,FL,10,paladini2005
27,,4.2700000000000005,FL,10,paladini2005
28,,4.4399999999999995,FL,10,paladini2005
29,,4.59,FL,10,paladini2005
30,,4.74,FL,10,paladini2005
31,,4.88,FL,10,paladini2005
32,,5.0,FL,10,paladini2005
33,,5.12,FL,10,paladini2005
34,,5.220000000000001,FL,10,paladini2005
35,,5.3100000000000005,FL,10,paladini2005
36,,5.39,FL,10,paladini2005
37,,5.46,FL,10,paladini2005
38,,5.5200000000000005,FL,10,paladini2005
39,,5.5600000000000005,FL,10,paladini2005
40,,5.59,FL,10,paladini2005
17,,2.2600000000000002,FL,25,paladini2005
18,,2.5,FL,25,paladini2005
19,,2.7399999999999998,FL,25,paladini2005
20,,2.9699999999999998,FL,25,paladini2005
21,,3.2,FL,25,paladini2005
22,,3.4200000000000004,FL,25,paladini2005
23,,3.63,FL,25,paladini2005
24,,3.84,FL,25,paladini2005
25,,4.029999999999999,FL,25,paladini2005
26,,4.220000000000001,FL,25,paladini2005
27,,4.4,FL,25,paladini2005
28,,4.57,FL,25,paladini2005
29,,4.7299999999999995,FL,25,paladini2005
30,,4.88,FL,25,paladini2005
31,,5.029999999999999,FL,25,paladini2005
32,,5.16,FL,25,paladini2005
33,,5.279999999999999,FL,25,paladini2005
34,,5.39,FL,25,paladini2005
35,,5.49,FL,25,paladini2005
36,,5.58,FL,25,paladini2005
37,,5.66,FL,25,paladini2005
38,,5.7299999999999995,FL,25,paladini2005
39,,5.779999999999999,FL,25,paladini2005
40,,5.82,FL,25,paladini2005
17,,2.3899999999999997,FL,50,paladini2005
18,,2.63,FL,50,paladini2005
19,,2.87,FL,50,paladini2005
20,,3.1,FL,50,paladini2005
21,,3.3299999999999996,FL,50,paladini2005
22,,3.55,FL,50,paladini2005
23,,3.7600000000000002,FL,50,paladini2005
24,,3.97,FL,50,paladini2005
25,,4.17,FL,50,paladini2005
26,,4.36,FL,50,paladini2005
27,,4.54,FL,50,paladini2005
28,,4.720000000000001,FL,50,paladini2005
29,,4.88,FL,50,paladini2005
30,,5.04,FL,50,paladini2005
31,,5.1899999999999995,FL,50,paladini2005
32,,5.33,FL,50,paladini2005
33,,5.46,FL,50,paladini2005
34,,5.58,FL,50,paladini2005
35,,5.6899999999999995,FL,50,paladini2005
36,,5.79,FL,50,paladini2005
37,,5.88,FL,50,paladini2005
38,,5.96,FL,50,paladini2005
39,,6.029999999999999,FL,50,paladini2005
40,,6.08,FL,50,paladini2005
17,,2.52,FL,75,paladini2005
18,,2.77,FL,75,paladini2005
19,,3.0,FL,75,paladini2005
20,,3.2299999999999995,FL,75,paladini2005
21,,3.46,FL,75,paladini2005
22,,3.6799999999999997,FL,75,paladini2005
23,,3.8899999999999997,FL,75,paladini2005
24,,4.1,FL,75,paladini2005
25,,4.3,FL,75,paladini2005
26,,4.5,FL,75,paladini2005
27,,4.68,FL,75,paladini2005
28,,4.86,FL,75,paladini2005
29,,5.04,FL,75,paladini2005
30,,5.2,FL,75,paladini2005
31,,5.36,FL,75,paladini2005
32,,5.5,FL,75,paladini2005
33,,5.64,FL,75,paladini2005
34,,5.7700000000000005,FL,75,paladini2005
35,,5.89,FL,75,paladini2005
36,,6.0,FL,75,paladini2005
37,,6.1,FL,75,paladini2005
38,,6.1899999999999995,FL,75,paladini2005
39,,6.2700000000000005,FL,75,paladini2005
40,,6.34,FL,75,paladini2005
17,,2.65,FL,90,paladini2005
18,,2.88,FL,90,paladini2005
19,,3.12,FL,90,paladini2005
20,,3.35,FL,90,paladini2005
21,,3.5700000000000003,FL,90,paladini2005
22,,3.79,FL,90,paladini2005
23,,4.01,FL,90,paladini2005
24,,4.220000000000001,FL,90,paladini2005
25,,4.42,FL,90,paladini2005
26,,4.62,FL,90,paladini2005
27,,4.8100000000000005,FL,90,paladini2005
28,,5.0,FL,90,paladini2005
29,,5.17,FL,90,paladini2005
30,,5.34,FL,90,paladini2005
31,,5.51,FL,90,paladini2005
32,,5.66,FL,90,paladini2005
33,,5.8100000000000005,FL,90,paladini2005
34,,5.95,FL,90,paladini2005
35,,6.07,FL,90,paladini2005
36,,6.1899999999999995,FL,90,paladini2005
37,,6.3,FL,90,paladini2005
38,,6.4,FL,90,paladini2005
39,,6.49,FL,90,paladini2005
40,,6.58,FL,90,paladini2005
17,,2.7199999999999998,FL,95,paladini2005
18,,2.96,FL,95,paladini2005
19,,3.19,FL,95,paladini2005
20,,3.4200000000000004,FL,95,paladini2005
21,,3.65,FL,95,paladini2005
22,,3.87,FL,95,paladini2005
23,,4.08,FL,95,paladini2005
24,,4.29,FL,95,paladini2005
25,,4.5,FL,95,paladini2005
26,,4.7,FL,95,paladini2005
27,,4.89,FL,95,paladini2005
28,,5.08,FL,95,paladini2005
29,,5.26,FL,95,paladini2005
30,,5.43,FL,95,paladini2005
31,,5.6,FL,95,paladini2005
32,,5.76,FL,95,paladini2005
33,,5.91,FL,95,paladini2005
34,,6.05,FL,95,paladini2005
35,,6.18,FL,95,paladini2005
36,,6.3100000000000005,FL,95,paladini2005
37,,6.43,FL,95,paladini2005
38,,6.529999999999999,FL,95,paladini2005
39,,6.63,FL,95,paladini2005
40,,6.720000000000001,FL,95,paladini2005
17,,2.77,FL,97,paladini2005
18,,3.0,FL,97,paladini2005
19,,3.2399999999999998,FL,97,paladini2005
20,,3.46,FL,97,paladini2005
21,,3.69,FL,97,paladini2005
22,,3.91,FL,97,paladini2005
23,,4.13,FL,97,paladini2005
24,,4.34,FL,97,paladini2005
25,,4.54,FL,97,paladini2005
26,,4.74,FL,97,paladini2005
27,,4.9399999999999995,FL,97,paladini2005
28,,5.13,FL,97,paladini2005
29,,5.3100000000000005,FL,97,paladini2005
30,,5.49,FL,97,paladini2005
31,,5.65,FL,97,paladini2005
32,,5.82,FL,97,paladini2005
33,,5.970000000000001,FL,97,paladini2005
34,,6.11,FL,97,paladini2005
35,,6.25,FL,97,paladini2005
36,,6.38,FL,97,paladini2005
37,,6.5,FL,97,paladini2005
38,,6.609999999999999,FL,97,paladini2005
39,,6.709999999999999,FL,97,paladini2005
40,,6.81,FL,97,paladini2005
14,,2.634,BPD,3,papageorghiou2014
15,,2.914,BPD,3,papageorghiou2014
16,,3.2030000000000003,BPD,3,papageorghiou2014
17,,3.499,BPD,3,papageorghiou2014
18,,3.8,BPD,3,papageorghiou2014
19,,4.1049999999999995,BPD,3,papageorghiou2014
20,,4.412,BPD,3,papageorghiou2014
21,,4.721,BPD,3,papageorghiou2014
22,,5.029,BPD,3,papageorghiou2014
23,,5.336,BPD,3,papageorghiou2014
24,,5.64,BPD,3,papageorghiou2014
25,,5.939,BPD,3,papageorghiou2014
26,,6.232,BPD,3,papageorghiou2014
27,,6.518000000000001,BPD,3,papageorghiou2014
28,,6.794,BPD,3,papageorghiou2014
29,,7.06,BPD,3,papageorghiou2014
30,,7.313,BPD,3,papageorghiou2014
31,,7.552,BPD,3,papageorghiou2014
32,,7.775,BPD,3,papageorghiou2014
33,,7.981,BPD,3,papageorghiou2014
34,,8.166,BPD,3,papageorghiou2014
35,,8.33,BPD,3,papageorghiou2014
36,,8.471,BPD,3,papageorghiou2014
37,,8.584999999999999,BPD,3,papageorghiou2014
38,,8.672,BPD,3,papageorghiou2014
39,,8.728,BPD,3,papageorghiou2014
40,,8.751999999999999,BPD,3,papageorghiou2014
14,,2.675,BPD,5,papageorghiou2014
15,,2.957,BPD,5,papageorghiou2014
16,,3.249,BPD,5,papageorghiou2014
17,,3.5460000000000003,BPD,5,papageorghiou2014
18,,3.85,BPD,5,papageorghiou2014
19,,4.157,BPD,5,papageorghiou2014
20,,4.465999999999999,BPD,5,papageorghiou2014
21,,4.777,BPD,5,papageorghiou2014
22,,5.087,BPD,5,papageorghiou2014
23,,5.396,BPD,5,papageorghiou2014
24,,5.702,BPD,5,papageorghiou2014
25,,6.003,BPD,5,papageorghiou2014
26,,6.298,BPD,5,papageorghiou2014
27,,6.584999999999999,BPD,5,papageorghiou2014
28,,6.8629999999999995,BPD,5,papageorghiou2014
29,,7.131,BPD,5,papageorghiou2014
30,,7.385,BPD,5,papageorghiou2014
31,,7.626,BPD,5,papageorghiou2014
32,,7.85,BPD,5,papageorghiou2014
33,,8.056999999999999,BPD,5,papageorghiou2014
34,,8.244,BPD,5,papageorghiou2014
35,,8.41,BPD,5,papageorghiou2014
36,,8.552,BPD,5,papageorghiou2014
37,,8.669,BPD,5,papageorghiou2014
38,,8.758,BPD,5,papageorghiou2014
39,,8.817,BPD,5,papageorghiou2014
40,,8.844,BPD,5,papageorghiou2014
14,,2.738,BPD,10,papageorghiou2014
15,,3.024,BPD,10,papageorghiou2014
16,,3.319,BPD,10,papageorghiou2014
17,,3.62,BPD,10,papageorghiou2014
18,,3.9270000000000005,BPD,10,papageorghiou2014
19,,4.237,BPD,10,papageorghiou2014
20,,4.55,BPD,10,papageorghiou2014
21,,4.864,BPD,10,papageorghiou2014
22,,5.178,BPD,10,papageorghiou2014
23,,5.49,BPD,10,papageorghiou2014
24,,5.799,BPD,10,papageorghiou2014
25,,6.103,BPD,10,papageorghiou2014
26,,6.4,BPD,10,papageorghiou2014
27,,6.69,BPD,10,papageorghiou2014
28,,6.970999999999999,BPD,10,papageorghiou2014
29,,7.241,BPD,10,papageorghiou2014
30,,7.497,BPD,10,papageorghiou2014
31,,7.74,BPD,10,papageorghiou2014
32,,7.9670000000000005,BPD,10,papageorghiou2014
33,,8.176,BPD,10,papageorghiou2014
34,,8.365,BPD,10,papageorghiou2014
35,,8.534,BPD,10,papageorghiou2014
36,,8.679,BPD,10,papageorghiou2014
37,,8.799,BPD,10,papageorghiou2014
38,,8.891,BPD,10,papageorghiou2014
39,,8.955,BPD,10,papageorghiou2014
40,,8.987,BPD,10,papageorghiou2014
14,,2.961,BPD,50,papageorghiou2014
15,,3.2590000000000003,BPD,50,papageorghiou2014
16,,3.565,BPD,50,papageorghiou2014
17,,3.878,BPD,50,papageorghiou2014
18,,4.197,BPD,50,papageorghiou2014
19,,4.519,BPD,50,papageorghiou2014
20,,4.843999999999999,BPD,50,papageorghiou2014
21,,5.17,BPD,50,papageorghiou2014
22,,5.496,BPD,50,papageorghiou2014
23,,5.819,BPD,50,papageorghiou2014
24,,6.138,BPD,50,papageorghiou2014
25,,6.452,BPD,50,papageorghiou2014
26,,6.76,BPD,50,papageorghiou2014
27,,7.059,BPD,50,papageorghiou2014
28,,7.348000000000001,BPD,50,papageorghiou2014
29,,7.626,BPD,50,papageorghiou2014
30,,7.891,BPD,50,papageorghiou2014
31,,8.141,BPD,50,papageorghiou2014
32,,8.376000000000001,BPD,50,papageorghiou2014
33,,8.592,BPD,50,papageorghiou2014
34,,8.790000000000001,BPD,50,papageorghiou2014
35,,8.967,BPD,50,papageorghiou2014
36,,9.122,BPD,50,papageorghiou2014
37,,9.253,BPD,50,papageorghiou2014
38,,9.359,BPD,50,papageorghiou2014
39,,9.437999999999999,BPD,50,papageorghiou2014
40,,9.489,BPD,50,papageorghiou2014
14,,3.184,BPD,90,papageorghiou2014
15,,3.493,BPD,90,papageorghiou2014
16,,3.811,BPD,90,papageorghiou2014
17,,4.136,BPD,90,papageorghiou2014
18,,4.4670000000000005,BPD,90,papageorghiou2014
19,,4.801,BPD,90,papageorghiou2014
20,,5.138,BPD,90,papageorghiou2014
21,,5.476,BPD,90,papageorghiou2014
22,,5.813000000000001,BPD,90,papageorghiou2014
23,,6.148,BPD,90,papageorghiou2014
24,,6.478,BPD,90,papageorghiou2014
25,,6.802,BPD,90,papageorghiou2014
26,,7.119,BPD,90,papageorghiou2014
27,,7.427,BPD,90,papageorghiou2014
28,,7.725,BPD,90,papageorghiou2014
29,,8.011,BPD,90,papageorghiou2014
30,,8.284,BPD,90,papageorghiou2014
31,,8.542,BPD,90,papageorghiou2014
