week,value,parameter,percentile,paper
10.0,0.8117551830174451,AC_T,50,adlock I (1985)
11.0,0.7000688393521163,AC_T,50,adlock I (1985)
12.0,0.5542841021011978,AC_T,50,adlock I (1985)
13.0,0.5248243924826442,AC_T,50,adlock I (1985)
14.0,0.5289454239473662,AC_T,50,adlock I (1985)
15.0,0.5510245068489862,AC_T,50,adlock I (1985)
16.0,0.5462693148170483,AC_T,50,adlock I (1985)
17.0,0.5602203543445782,AC_T,50,adlock I (1985)
18.0,0.5863905433048717,AC_T,50,adlock I (1985)
19.0,0.6086595161926757,AC_T,50,adlock I (1985)
20.0,0.6050302600007973,AC_T,50,adlock I (1985)
21.0,0.6085250632695476,AC_T,50,adlock I (1985)
22.0,0.6239225127704593,AC_T,50,adlock I (1985)
23.0,0.642241554051285,AC_T,50,adlock I (1985)
24.0,0.6681664966189836,AC_T,50,adlock I (1985)
25.0,0.666534397184836,AC_T,50,adlock I (1985)
26.0,0.681307452329358,AC_T,50,adlock I (1985)
27.0,0.6828976041938177,AC_T,50,adlock I (1985)
28.0,0.7142317416228152,AC_T,50,adlock I (1985)
29.0,0.728256720482899,AC_T,50,adlock I (1985)
30.0,0.7330227925656853,AC_T,50,adlock I (1985)
31.0,0.7506557423669802,AC_T,50,adlock I (1985)
32.0,0.7569127468013966,AC_T,50,adlock I (1985)
33.0,0.7612075060915904,AC_T,50,adlock I (1985)
34.0,0.7838740501685367,AC_T,50,adlock I (1985)
35.0,0.8061026773324071,AC_T,50,adlock I (1985)
36.0,0.819010977741513,AC_T,50,adlock I (1985)
37.0,0.8271476535234255,AC_T,50,adlock I (1985)
38.0,0.8321723675932723,AC_T,50,adlock I (1985)
39.0,0.8504462356385354,AC_T,50,adlock I (1985)
40.0,0.852522995852529,AC_T,50,adlock I (1985)
41.0,0.8793883711455689,AC_T,50,adlock I (1985)
42.0,0.8859648285014374,AC_T,50,adlock I (1985)
43.0,0.8093564356912059,AC_T,50,adlock I (1985)
44.0,0.8349402484360583,AC_T,50,adlock I (1985)
10.0,0.1883601604340942,FL_T,50,adlock I (1985)
11.0,0.3001674888029097,FL_T,50,adlock I (1985)
12.0,0.449503083657694,FL_T,50,adlock I (1985)
13.0,0.4779786586223678,FL_T,50,adlock I (1985)
14.0,0.47179071271112166,FL_T,50,adlock I (1985)
15.0,0.450666724415567,FL_T,50,adlock I (1985)
16.0,0.4556787023226016,FL_T,50,adlock I (1985)
17.0,0.4414745403062382,FL_T,50,adlock I (1985)
18.0,0.41436424611376843,FL_T,50,adlock I (1985)
19.0,0.39207943132469564,FL_T,50,adlock I (1985)
20.0,0.3963068626701573,FL_T,50,adlock I (1985)
21.0,0.39274161397786356,FL_T,50,adlock I (1985)
22.0,0.3772654398556063,FL_T,50,adlock I (1985)
23.0,0.3586868733438578,FL_T,50,adlock I (1985)
24.0,0.33261601669133123,FL_T,50,adlock I (1985)
25.0,0.334162380833228,FL_T,50,adlock I (1985)
26.0,0.31925622349409644,FL_T,50,adlock I (1985)
27.0,0.31760839575555977,FL_T,50,adlock I (1985)
28.0,0.2861815509911337,FL_T,50,adlock I (1985)
29.0,0.27204238726603425,FL_T,50,adlock I (1985)
30.0,0.26722640313984447,FL_T,50,adlock I (1985)
31.0,0.2495165815241913,FL_T,50,adlock I (1985)
32.0,0.24319291862919987,FL_T,50,adlock I (1985)
33.0,0.23884806457943258,FL_T,50,adlock I (1985)
34.0,0.21615148800397624,FL_T,50,adlock I (1985)
35.0,0.19390826167191158,FL_T,50,adlock I (1985)
36.0,0.1809943953341906,FL_T,50,adlock I (1985)
37.0,0.17286934590733202,FL_T,50,adlock I (1985)
38.0,0.16787247445933026,FL_T,50,adlock I (1985)
39.0,0.14965803764553193,FL_T,50,adlock I (1985)
40.0,0.14761523476201127,FL_T,50,adlock I (1985)
41.0,0.12081826234681056,FL_T,50,adlock I (1985)
42.0,0.1144146477184675,FL_T,50,adlock I (1985)
43.0,0.19182418576265622,FL_T,50,adlock I (1985)
44.0,0.1656529209212897,FL_T,50,adlock I (1985)
10.0,0.8117741503898719,AC,5,adlock I (1985)
11.0,0.6999311415963874,AC,5,adlock I (1985)
12.0,0.5505515766638792,AC,5,adlock I (1985)
13.0,0.5220708329423663,AC,5,adlock I (1985)
14.0,0.5282594913200257,AC,5,adlock I (1985)
15.0,0.5493782931221746,AC,5,adlock I (1985)
16.0,0.5443639420171777,AC,5,adlock I (1985)
17.0,0.5585664158910004,AC,5,adlock I (1985)
18.0,0.5856817538122423,AC,5,adlock I (1985)
19.0,0.6079657420022997,AC,5,adlock I (1985)
20.0,0.6037371279384239,AC,5,adlock I (1985)
21.0,0.6073027762758381,AC,5,adlock I (1985)
22.0,0.6227787629363505,AC,5,adlock I (1985)
23.0,0.6413585118360643,AC,5,adlock I (1985)
24.0,0.6674312667158859,AC,5,adlock I (1985)
25.0,0.665883812764917,AC,5,adlock I (1985)
26.0,0.6807900551733349,AC,5,adlock I (1985)
27.0,0.6824398531656115,AC,5,adlock I (1985)
28.0,0.7138664310245593,AC,5,adlock I (1985)
29.0,0.7280074715547704,AC,5,adlock I (1985)
30.0,0.7328222551993036,AC,5,adlock I (1985)
31.0,0.7505322381162711,AC,5,adlock I (1985)
32.0,0.7568572427483943,AC,5,adlock I (1985)
33.0,0.7612022472288709,AC,5,adlock I (1985)
34.0,0.7839004841468096,AC,5,adlock I (1985)
35.0,0.8061434539949116,AC,5,adlock I (1985)
36.0,0.8190582289854825,AC,5,adlock I (1985)
37.0,0.827181892778951,AC,5,adlock I (1985)
38.0,0.832178783225279,AC,5,adlock I (1985)
39.0,0.850393853913269,AC,5,adlock I (1985)
40.0,0.8524368406058084,AC,5,adlock I (1985)
41.0,0.8792394417083506,AC,5,adlock I (1985)
42.0,0.8856385102301735,AC,5,adlock I (1985)
43.0,0.8081985156904558,AC,5,adlock I (1985)
44.0,0.8343728668714996,AC,5,adlock I (1985)
10.0,0.18827426733125865,FL,5,adlock I (1985)
11.0,0.2999607381027192,FL,5,adlock I (1985)
12.0,0.44573917356695986,FL,5,adlock I (1985)
13.0,0.47519763463597664,FL,5,adlock I (1985)
14.0,0.4710764942069189,FL,5,adlock I (1985)
15.0,0.448994438335498,FL,5,adlock I (1985)
16.0,0.45374858864652234,FL,5,adlock I (1985)
17.0,0.4397964240927572,FL,5,adlock I (1985)
18.0,0.4136270700877378,FL,5,adlock I (1985)
19.0,0.39135703773785574,FL,5,adlock I (1985)
20.0,0.39498573110609536,FL,5,adlock I (1985)
21.0,0.3914910952566559,FL,5,adlock I (1985)
22.0,0.376093048675427,FL,5,adlock I (1985)
23.0,0.35777377437641084,FL,5,adlock I (1985)
24.0,0.3318484780018196,FL,5,adlock I (1985)
25.0,0.3334805595078199,FL,5,adlock I (1985)
26.0,0.3187070159576915,FL,5,adlock I (1985)
27.0,0.3171174880756349,FL,5,adlock I (1985)
28.0,0.28578202900863453,FL,5,adlock I (1985)
29.0,0.2717570467149358,FL,5,adlock I (1985)
30.0,0.2669905335278147,FL,5,adlock I (1985)
31.0,0.2493569967101947,FL,5,adlock I (1985)
32.0,0.24310017536486495,FL,5,adlock I (1985)
33.0,0.2388057459305997,FL,5,adlock I (1985)
34.0,0.21613836969489128,FL,5,adlock I (1985)
35.0,0.19390866083588817,FL,5,adlock I (1985)
36.0,0.18100000581350686,FL,5,adlock I (1985)
37.0,0.172862809621282,FL,5,adlock I (1985)
38.0,0.1678377922384742,FL,5,adlock I (1985)
39.0,0.14956344718752715,FL,5,adlock I (1985)
40.0,0.14748661114942999,FL,5,adlock I (1985)
41.0,0.12062131634689043,FL,5,adlock I (1985)
42.0,0.11404358718093935,FL,5,adlock I (1985)
43.0,0.1906479094505753,FL,5,adlock I (1985)
44.0,0.16506442096910084,FL,5,adlock I (1985)
10.0,-0.00015360532983245523,AC_FL,5,adlock I (1985)
11.0,3.8701272829696126e-5,AC_FL,5,adlock I (1985)
12.0,0.003677225502057672,AC_FL,5,adlock I (1985)
13.0,0.002703438514611799,AC_FL,5,adlock I (1985)
14.0,0.0006352395196048105,AC_FL,5,adlock I (1985)
15.0,0.001600626976605972,AC_FL,5,adlock I (1985)
16.0,0.0018621340856423683,AC_FL,5,adlock I (1985)
17.0,0.001612399105374135,AC_FL,5,adlock I (1985)
18.0,0.0006622881911230835,AC_FL,5,adlock I (1985)
19.0,0.0006481000907810906,AC_FL,5,adlock I (1985)
20.0,0.0012485933648637457,AC_FL,5,adlock I (1985)
21.0,0.0011773581774097155,AC_FL,5,adlock I (1985)
22.0,0.0010990144977341453,AC_FL,5,adlock I (1985)
23.0,0.0008371476616946945,AC_FL,5,adlock I (1985)
24.0,0.0006874550340079959,AC_FL,5,adlock I (1985)
25.0,0.0006039052930057474,AC_FL,5,adlock I (1985)
26.0,0.0004706468379235402,AC_FL,5,adlock I (1985)
27.0,0.00040904128707759137,AC_FL,5,adlock I (1985)
28.0,0.00031687952631416814,AC_FL,5,adlock I (1985)
29.0,0.0001989577161895131,AC_FL,5,adlock I (1985)
30.0,0.00015145337366440138,AC_FL,5,adlock I (1985)
31.0,7.427212930611514e-5,AC_FL,5,adlock I (1985)
32.0,4.9422118631920844e-6,AC_FL,5,adlock I (1985)
33.0,-4.544194440578086e-5,AC_FL,5,adlock I (1985)
34.0,-7.878347711397626e-5,AC_FL,5,adlock I (1985)
35.0,-9.285912351807955e-5,AC_FL,5,adlock I (1985)
36.0,-0.00010023287821861098,AC_FL,5,adlock I (1985)
37.0,-8.582638022481236e-5,AC_FL,5,adlock I (1985)
38.0,-5.801089145433923e-5,AC_FL,5,adlock I (1985)
39.0,1.605660856595411e-7,AC_FL,5,adlock I (1985)
40.0,3.375451248317844e-5,AC_FL,5,adlock I (1985)
41.0,9.089642724365981e-5,AC_FL,5,adlock I (1985)
42.0,0.00027284570907419185,AC_FL,5,adlock I (1985)
43.0,0.0011350893469785676,AC_FL,5,adlock I (1985)
44.0,0.0005413708442805432,AC_FL,5,adlock I (1985)
10.0,0.8117551830174451,AC_T,5,adlock I (1985)
11.0,0.7000688393521163,AC_T,5,adlock I (1985)
12.0,0.5542841021011978,AC_T,5,adlock I (1985)
13.0,0.5248243924826442,AC_T,5,adlock I (1985)
14.0,0.5289454239473662,AC_T,5,adlock I (1985)
15.0,0.5510245068489862,AC_T,5,adlock I (1985)
16.0,0.5462693148170483,AC_T,5,adlock I (1985)
17.0,0.5602203543445782,AC_T,5,adlock I (1985)
18.0,0.5863905433048717,AC_T,5,adlock I (1985)
19.0,0.6086595161926757,AC_T,5,adlock I (1985)
20.0,0.6050302600007973,AC_T,5,adlock I (1985)
21.0,0.6085250632695476,AC_T,5,adlock I (1985)
22.0,0.6239225127704593,AC_T,5,adlock I (1985)
23.0,0.642241554051285,AC_T,5,adlock I (1985)
24.0,0.6681664966189836,AC_T,5,adlock I (1985)
25.0,0.666534397184836,AC_T,5,adlock I (1985)
26.0,0.681307452329358,AC_T,5,adlock I (1985)
27.0,0.6828976041938177,AC_T,5,adlock I (1985)
28.0,0.7142317416228152,AC_T,5,adlock I (1985)
29.0,0.728256720482899,AC_T,5,adlock I (1985)
30.0,0.7330227925656853,AC_T,5,adlock I (1985)
31.0,0.7506557423669802,AC_T,5,adlock I (1985)
32.0,0.7569127468013966,AC_T,5,adlock I (1985)
33.0,0.7612075060915904,AC_T,5,adlock I (1985)
34.0,0.7838740501685367,AC_T,5,adlock I (1985)
35.0,0.8061026773324071,AC_T,5,adlock I (1985)
36.0,0.819010977741513,AC_T,5,adlock I (1985)
37.0,0.8271476535234255,AC_T,5,adlock I (1985)
38.0,0.8321723675932723,AC_T,5,adlock I (1985)
39.0,0.8504462356385354,AC_T,5,adlock I (1985)
40.0,0.852522995852529,AC_T,5,adlock I (1985)
41.0,0.8793883711455689,AC_T,5,adlock I (1985)
42.0,0.8859648285014374,AC_T,5,adlock I (1985)
43.0,0.8093564356912059,AC_T,5,adlock I (1985)
44.0,0.8349402484360583,AC_T,5,adlock I (1985)
10.0,0.1883601604340942,FL_T,5,adlock I (1985)
11.0,0.3001674888029097,FL_T,5,adlock I (1985)
12.0,0.449503083657694,FL_T,5,adlock I (1985)
13.0,0.4779786586223678,FL_T,5,adlock I (1985)
14.0,0.47179071271112166,FL_T,5,adlock I (1985)
15.0,0.450666724415567,FL_T,5,adlock I (1985)
16.0,0.4556787023226016,FL_T,5,adlock I (1985)
17.0,0.4414745403062382,FL_T,5,adlock I (1985)
18.0,0.41436424611376843,FL_T,5,adlock I (1985)
19.0,0.39207943132469564,FL_T,5,adlock I (1985)
20.0,0.3963068626701573,FL_T,5,adlock I (1985)
21.0,0.39274161397786356,FL_T,5,adlock I (1985)
22.0,0.3772654398556063,FL_T,5,adlock I (1985)
23.0,0.3586868733438578,FL_T,5,adlock I (1985)
24.0,0.33261601669133123,FL_T,5,adlock I (1985)
25.0,0.334162380833228,FL_T,5,adlock I (1985)
26.0,0.31925622349409644,FL_T,5,adlock I (1985)
27.0,0.31760839575555977,FL_T,5,adlock I (1985)
28.0,0.2861815509911337,FL_T,5,adlock I (1985)
29.0,0.27204238726603425,FL_T,5,adlock I (1985)
30.0,0.26722640313984447,FL_T,5,adlock I (1985)
31.0,0.2495165815241913,FL_T,5,adlock I (1985)
32.0,0.24319291862919987,FL_T,5,adlock I (1985)
33.0,0.23884806457943258,FL_T,5,adlock I (1985)
34.0,0.21615148800397624,FL_T,5,adlock I (1985)
35.0,0.19390826167191158,FL_T,5,adlock I (1985)
36.0,0.1809943953341906,FL_T,5,adlock I (1985)
37.0,0.17286934590733202,FL_T,5,adlock I (1985)
38.0,0.16787247445933026,FL_T,5,adlock I (1985)
39.0,0.14965803764553193,FL_T,5,adlock I (1985)
40.0,0.14761523476201127,FL_T,5,adlock I (1985)
41.0,0.12081826234681056,FL_T,5,adlock I (1985)
42.0,0.1144146477184675,FL_T,5,adlock I (1985)
43.0,0.19182418576265622,FL_T,5,adlock I (1985)
44.0,0.1656529209212897,FL_T,5,adlock I (1985)
10.0,0.8117741503898719,AC,95,adlock I (1985)
11.0,0.6999311415963874,AC,95,adlock I (1985)
12.0,0.5505515766638792,AC,95,adlock I (1985)
13.0,0.5220708329423663,AC,95,adlock I (1985)
14.0,0.5282594913200257,AC,95,adlock I (1985)
15.0,0.5493782931221746,AC,95,adlock I (1985)
16.0,0.5443639420171777,AC,95,adlock I (1985)
17.0,0.5585664158910004,AC,95,adlock I (1985)
18.0,0.5856817538122423,AC,95,adlock I (1985)
19.0,0.6079657420022997,AC,95,adlock I (1985)
20.0,0.6037371279384239,AC,95,adlock I (1985)
21.0,0.6073027762758381,AC,95,adlock I (1985)
22.0,0.6227787629363505,AC,95,adlock I (1985)
23.0,0.6413585118360643,AC,95,adlock I (1985)
24.0,0.6674312667158859,AC,95,adlock I (1985)
25.0,0.665883812764917,AC,95,adlock I (1985)
26.0,0.6807900551733349,AC,95,adlock I (1985)
27.0,0.6824398531656115,AC,95,adlock I (1985)
28.0,0.7138664310245593,AC,95,adlock I (1985)
29.0,0.7280074715547704,AC,95,adlock I (1985)
30.0,0.7328222551993036,AC,95,adlock I (1985)
31.0,0.7505322381162711,AC,95,adlock I (1985)
32.0,0.7568572427483943,AC,95,adlock I (1985)
33.0,0.7612022472288709,AC,95,adlock I (1985)
34.0,0.7839004841468096,AC,95,adlock I (1985)
35.0,0.8061434539949116,AC,95,adlock I (1985)
36.0,0.8190582289854825,AC,95,adlock I (1985)
37.0,0.827181892778951,AC,95,adlock I (1985)
38.0,0.832178783225279,AC,95,adlock I (1985)
39.0,0.850393853913269,AC,95,adlock I (1985)
40.0,0.8524368406058084,AC,95,adlock I (1985)
41.0,0.8792394417083506,AC,95,adlock I (1985)
42.0,0.8856385102301735,AC,95,adlock I (1985)
43.0,0.8081985156904558,AC,95,adlock I (1985)
44.0,0.8343728668714996,AC,95,adlock I (1985)
10.0,0.18827426733125865,FL,95,adlock I (1985)
11.0,0.2999607381027192,FL,95,adlock I (1985)
12.0,0.44573917356695986,FL,95,adlock I (1985)
13.0,0.47519763463597664,FL,95,adlock I (1985)
14.0,0.4710764942069189,FL,95,adlock I (1985)
15.0,0.448994438335498,FL,95,adlock I (1985)
16.0,0.45374858864652234,FL,95,adlock I (1985)
17.0,0.4397964240927572,FL,95,adlock I (1985)
18.0,0.4136270700877378,FL,95,adlock I (1985)
19.0,0.39135703773785574,FL,95,adlock I (1985)
20.0,0.39498573110609536,FL,95,adlock I (1985)
21.0,0.3914910952566559,FL,95,adlock I (1985)
22.0,0.376093048675427,FL,95,adlock I (1985)
23.0,0.35777377437641084,FL,95,adlock I (1985)
24.0,0.3318484780018196,FL,95,adlock I (1985)
25.0,0.3334805595078199,FL,95,adlock I (1985)
26.0,0.3187070159576915,FL,95,adlock I (1985)
27.0,0.3171174880756349,FL,95,adlock I (1985)
28.0,0.28578202900863453,FL,95,adlock I (1985)
29.0,0.2717570467149358,FL,95,adlock I (1985)
30.0,0.2669905335278147,FL,95,adlock I (1985)
31.0,0.2493569967101947,FL,95,adlock I (1985)
32.0,0.24310017536486495,FL,95,adlock I (1985)
33.0,0.2388057459305997,FL,95,adlock I (1985)
34.0,0.21613836969489128,FL,95,adlock I (1985)
35.0,0.19390866083588817,FL,95,adlock I (1985)
36.0,0.18100000581350686,FL,95,adlock I (1985)
37.0,0.172862809621282,FL,95,adlock I (1985)
38.0,0.1678377922384742,FL,95,adlock I (1985)
39.0,0.14956344718752715,FL,95,adlock I (1985)
40.0,0.14748661114942999,FL,95,adlock I (1985)
41.0,0.12062131634689043,FL,95,adlock I (1985)
42.0,0.11404358718093935,FL,95,adlock I (1985)
43.0,0.1906479094505753,FL,95,adlock I (1985)
44.0,0.16506442096910084,FL,95,adlock I (1985)
10.0,-0.00015360532983245523,AC_FL,95,adlock I (1985)
11.0,3.8701272829696126e-5,AC_FL,95,adlock I (1985)
12.0,0.003677225502057672,AC_FL,95,adlock I (1985)
13.0,0.002703438514611799,AC_FL,95,adlock I (1985)
14.0,0.0006352395196048105,AC_FL,95,adlock I (1985)
15.0,0.001600626976605972,AC_FL,95,adlock I (1985)
16.0,0.0018621340856423683,AC_FL,95,adlock I (1985)
17.0,0.001612399105374135,AC_FL,95,adlock I (1985)
18.0,0.0006622881911230835,AC_FL,95,adlock I (1985)
19.0,0.0006481000907810906,AC_FL,95,adlock I (1985)
20.0,0.0012485933648637457,AC_FL,95,adlock I (1985)
21.0,0.0011773581774097155,AC_FL,95,adlock I (1985)
22.0,0.0010990144977341453,AC_FL,95,adlock I (1985)
23.0,0.0008371476616946945,AC_FL,95,adlock I (1985)
24.0,0.0006874550340079959,AC_FL,95,adlock I (1985)
25.0,0.0006039052930057474,AC_FL,95,adlock I (1985)
26.0,0.0004706468379235402,AC_FL,95,adlock I (1985)
27.0,0.00040904128707759137,AC_FL,95,adlock I (1985)
28.0,0.00031687952631416814,AC_FL,95,adlock I (1985)
29.0,0.0001989577161895131,AC_FL,95,adlock I (1985)
30.0,0.00015145337366440138,AC_FL,95,adlock I (1985)
31.0,7.427212930611514e-5,AC_FL,95,adlock I (1985)
32.0,4.9422118631920844e-6,AC_FL,95,adlock I (1985)
33.0,-4.544194440578086e-5,AC_FL,95,adlock I (1985)
34.0,-7.878347711397626e-5,AC_FL,95,adlock I (1985)
35.0,-9.285912351807955e-5,AC_FL,95,adlock I (1985)
36.0,-0.00010023287821861098,AC_FL,95,adlock I (1985)
37.0,-8.582638022481236e-5,AC_FL,95,adlock I (1985)
38.0,-5.801089145433923e-5,AC_FL,95,adlock I (1985)
39.0,1.605660856595411e-7,AC_FL,95,adlock I (1985)
40.0,3.375451248317844e-5,AC_FL,95,adlock I (1985)
41.0,9.089642724365981e-5,AC_FL,95,adlock I (1985)
42.0,0.00027284570907419185,AC_FL,95,adlock I (1985)
43.0,0.0011350893469785676,AC_FL,95,adlock I (1985)
44.0,0.0005413708442805432,AC_FL,95,adlock I (1985)
10.0,0.8117551830174451,AC_T,95,adlock I (1985)
11.0,0.7000688393521163,AC_T,95,adlock I (1985)
12.0,0.5542841021011978,AC_T,95,adlock I (1985)
13.0,0.5248243924826442,AC_T,95,adlock I (1985)
14.0,0.5289454239473662,AC_T,95,adlock I (1985)
15.0,0.5510245068489862,AC_T,95,adlock I (1985)
16.0,0.5462693148170483,AC_T,95,adlock I (1985)
17.0,0.5602203543445782,AC_T,95,adlock I (1985)
18.0,0.5863905433048717,AC_T,95,adlock I (1985)
19.0,0.6086595161926757,AC_T,95,adlock I (1985)
20.0,0.6050302600007973,AC_T,95,adlock I (1985)
21.0,0.6085250632695476,AC_T,95,adlock I (1985)
22.0,0.6239225127704593,AC_T,95,adlock I (1985)
23.0,0.642241554051285,AC_T,95,adlock I (1985)
24.0,0.6681664966189836,AC_T,95,adlock I (1985)
25.0,0.666534397184836,AC_T,95,adlock I (1985)
26.0,0.681307452329358,AC_T,95,adlock I (1985)
27.0,0.6828976041938177,AC_T,95,adlock I (1985)
28.0,0.7142317416228152,AC_T,95,adlock I (1985)
29.0,0.728256720482899,AC_T,95,adlock I (1985)
30.0,0.7330227925656853,AC_T,95,adlock I (1985)
31.0,0.7506557423669802,AC_T,95,adlock I (1985)
32.0,0.7569127468013966,AC_T,95,adlock I (1985)
33.0,0.7612075060915904,AC_T,95,adlock I (1985)
34.0,0.7838740501685367,AC_T,95,adlock I (1985)
35.0,0.8061026773324071,AC_T,95,adlock I (1985)
36.0,0.819010977741513,AC_T,95,adlock I (1985)
37.0,0.8271476535234255,AC_T,95,adlock I (1985)
38.0,0.8321723675932723,AC_T,95,adlock I (1985)
39.0,0.8504462356385354,AC_T,95,adlock I (1985)
40.0,0.852522995852529,AC_T,95,adlock I (1985)
41.0,0.8793883711455689,AC_T,95,adlock I (1985)
42.0,0.8859648285014374,AC_T,95,adlock I (1985)
43.0,0.8093564356912059,AC_T,95,adlock I (1985)
44.0,0.8349402484360583,AC_T,95,adlock I (1985)
10.0,0.1883601604340942,FL_T,95,adlock I (1985)
11.0,0.3001674888029097,FL_T,95,adlock I (1985)
12.0,0.449503083657694,FL_T,95,adlock I (1985)
13.0,0.4779786586223678,FL_T,95,adlock I (1985)
14.0,0.47179071271112166,FL_T,95,adlock I (1985)
15.0,0.450666724415567,FL_T,95,adlock I (1985)
16.0,0.4556787023226016,FL_T,95,adlock I (1985)
17.0,0.4414745403062382,FL_T,95,adlock I (1985)
18.0,0.41436424611376843,FL_T,95,adlock I (1985)
19.0,0.39207943132469564,FL_T,95,adlock I (1985)
20.0,0.3963068626701573,FL_T,95,adlock I (1985)
21.0,0.39274161397786356,FL_T,95,adlock I (1985)
22.0,0.3772654398556063,FL_T,95,adlock I (1985)
23.0,0.3586868733438578,FL_T,95,adlock I (1985)
24.0,0.33261601669133123,FL_T,95,adlock I (1985)
25.0,0.334162380833228,FL_T,95,adlock I (1985)
26.0,0.31925622349409644,FL_T,95,adlock I (1985)
27.0,0.31760839575555977,FL_T,95,adlock I (1985)
28.0,0.2861815509911337,FL_T,95,adlock I (1985)
29.0,0.27204238726603425,FL_T,95,adlock I (1985)
30.0,0.26722640313984447,FL_T,95,adlock I (1985)
31.0,0.2495165815241913,FL_T,95,adlock I (1985)
32.0,0.24319291862919987,FL_T,95,adlock I (1985)
33.0,0.23884806457943258,FL_T,95,adlock I (1985)
34.0,0.21615148800397624,FL_T,95,adlock I (1985)
35.0,0.19390826167191158,FL_T,95,adlock I (1985)
36.0,0.1809943953341906,FL_T,95,adlock I (1985)
37.0,0.17286934590733202,FL_T,95,adlock I (1985)
38.0,0.16787247445933026,FL_T,95,adlock I (1985)
39.0,0.14965803764553193,FL_T,95,adlock I (1985)
40.0,0.14761523476201127,FL_T,95,adlock I (1985)
41.0,0.12081826234681056,FL_T,95,adlock I (1985)
42.0,0.1144146477184675,FL_T,95,adlock I (1985)
43.0,0.19182418576265622,FL_T,95,adlock I (1985)
44.0,0.1656529209212897,FL_T,95,adlock I (1985)
10.0,0.047143106523447574,BPD,50,Hadlock II (1985)
11.0,0.042370952047773046,BPD,50,Hadlock II (1985)
12.0,0.032155421699405065,BPD,50,Hadlock II (1985)
13.0,0.030470734353995832,BPD,50,Hadlock II (1985)
14.0,0.03439745790044854,BPD,50,Hadlock II (1985)
15.0,0.031966142035985794,BPD,50,Hadlock II (1985)
16.0,0.03365830508321612,BPD,50,Hadlock II (1985)
17.0,0.036008959025137025,BPD,50,Hadlock II (1985)
18.0,0.03655910779996117,BPD,50,Hadlock II (1985)
19.0,0.03703292119284318,BPD,50,Hadlock II (1985)
20.0,0.0383441650258212,BPD,50,Hadlock II (1985)
21.0,0.04184211225784933,BPD,50,Hadlock II (1985)
22.0,0.04270195770067464,BPD,50,Hadlock II (1985)
23.0,0.046096357818788965,BPD,50,Hadlock II (1985)
24.0,0.04901928620107019,BPD,50,Hadlock II (1985)
25.0,0.04953712972183975,BPD,50,Hadlock II (1985)
26.0,0.05411685577714635,BPD,50,Hadlock II (1985)
27.0,0.059582759705260516,BPD,50,Hadlock II (1985)
28.0,0.05993655298259447,BPD,50,Hadlock II (1985)
29.0,0.06006269378461008,BPD,50,Hadlock II (1985)
30.0,0.0671301350107108,BPD,50,Hadlock II (1985)
31.0,0.06631019171459812,BPD,50,Hadlock II (1985)
32.0,0.06996297554495208,BPD,50,Hadlock II (1985)
33.0,0.07397604559799774,BPD,50,Hadlock II (1985)
34.0,0.07501215775317903,BPD,50,Hadlock II (1985)
35.0,0.07415990489345582,BPD,50,Hadlock II (1985)
36.0,0.07531081694250863,BPD,50,Hadlock II (1985)
37.0,0.0732810190742462,BPD,50,Hadlock II (1985)
38.0,0.07411471680272051,BPD,50,Hadlock II (1985)
39.0,0.07822385462096856,BPD,50,Hadlock II (1985)
40.0,0.082107826298068,BPD,50,Hadlock II (1985)
41.0,0.08438307287791362,BPD,50,Hadlock II (1985)
42.0,0.09234548135201044,BPD,50,Hadlock II (1985)
43.0,0.0631734543029426,BPD,50,Hadlock II (1985)
44.0,0.03977752532974959,BPD,50,Hadlock II (1985)
10.0,0.7827042642979068,AC,50,Hadlock II (1985)
11.0,0.683413567052015,AC,50,Hadlock II (1985)
12.0,0.5499599976283013,AC,50,Hadlock II (1985)
13.0,0.5240923511296267,AC,50,Hadlock II (1985)
14.0,0.5278356288395709,AC,50,Hadlock II (1985)
15.0,0.5501758285154812,AC,50,Hadlock II (1985)
16.0,0.5448434147304373,AC,50,Hadlock II (1985)
17.0,0.557677811111712,AC,50,Hadlock II (1985)
18.0,0.5834754638583394,AC,50,Hadlock II (1985)
19.0,0.604969406980193,AC,50,Hadlock II (1985)
20.0,0.600358126780822,AC,50,Hadlock II (1985)
21.0,0.6019679608781454,AC,50,Hadlock II (1985)
22.0,0.616820035364434,AC,50,Hadlock II (1985)
23.0,0.6325490814119638,AC,50,Hadlock II (1985)
24.0,0.655386933606123,AC,50,Hadlock II (1985)
25.0,0.6545058988092287,AC,50,Hadlock II (1985)
26.0,0.6656243825099042,AC,50,Hadlock II (1985)
